Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2011","2011","100 g/ha","64627","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2012","2012","100 g/ha","56861","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2013","2013","100 g/ha","54344","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2014","2014","100 g/ha","63267","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2015","2015","100 g/ha","51769","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2016","2016","100 g/ha","54307","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2017","2017","100 g/ha","57930","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2018","2018","100 g/ha","52105","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2019","2019","100 g/ha","50897","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2020","2020","100 g/ha","46132","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2021","2021","100 g/ha","56651","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2022","2022","100 g/ha","42306","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2018","2018","100 g/ha","42051","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2019","2019","100 g/ha","35584","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2020","2020","100 g/ha","41594","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2021","2021","100 g/ha","10000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2022","2022","100 g/ha","37368","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1973","1973","100 g/ha","22585","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1974","1974","100 g/ha","12512","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1975","1975","100 g/ha","19699","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1976","1976","100 g/ha","16368","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1977","1977","100 g/ha","19067","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1978","1978","100 g/ha","14938","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1979","1979","100 g/ha","13970","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1980","1980","100 g/ha","21176","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1981","1981","100 g/ha","21591","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1982","1982","100 g/ha","21122","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1983","1983","100 g/ha","22000","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1984","1984","100 g/ha","20679","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1985","1985","100 g/ha","20509","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1986","1986","100 g/ha","20426","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1987","1987","100 g/ha","25975","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1988","1988","100 g/ha","24894","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1989","1989","100 g/ha","22825","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1990","1990","100 g/ha","20940","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1991","1991","100 g/ha","24308","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1992","1992","100 g/ha","17425","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1993","1993","100 g/ha","24636","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1994","1994","100 g/ha","25978","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1995","1995","100 g/ha","25723","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1996","1996","100 g/ha","26717","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1997","1997","100 g/ha","27641","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1998","1998","100 g/ha","25506","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","1999","1999","100 g/ha","26622","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2000","2000","100 g/ha","25875","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2001","2001","100 g/ha","25617","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2002","2002","100 g/ha","27899","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2003","2003","100 g/ha","18251","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2004","2004","100 g/ha","25104","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2005","2005","100 g/ha","24837","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2006","2006","100 g/ha","27173","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2007","2007","100 g/ha","25991","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2008","2008","100 g/ha","28986","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2009","2009","100 g/ha","25109","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2010","2010","100 g/ha","27495","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2011","2011","100 g/ha","29473","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2012","2012","100 g/ha","27815","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2013","2013","100 g/ha","25599","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2014","2014","100 g/ha","29986","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2015","2015","100 g/ha","27490","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2016","2016","100 g/ha","24829","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2017","2017","100 g/ha","29275","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","25901","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2019","2019","100 g/ha","26162","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","21746","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","28459","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2022","2022","100 g/ha","20435","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1961","1961","100 g/ha","176783","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1962","1962","100 g/ha","168538","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1963","1963","100 g/ha","163277","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1964","1964","100 g/ha","178501","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1965","1965","100 g/ha","195008","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1966","1966","100 g/ha","208895","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1967","1967","100 g/ha","200262","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1968","1968","100 g/ha","175129","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1969","1969","100 g/ha","167427","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1970","1970","100 g/ha","164776","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1971","1971","100 g/ha","155667","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1972","1972","100 g/ha","161710","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1973","1973","100 g/ha","145489","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1974","1974","100 g/ha","135352","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1975","1975","100 g/ha","141808","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1976","1976","100 g/ha","127555","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1977","1977","100 g/ha","142635","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1978","1978","100 g/ha","136832","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1979","1979","100 g/ha","137382","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1980","1980","100 g/ha","142440","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1981","1981","100 g/ha","133273","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1982","1982","100 g/ha","139552","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1983","1983","100 g/ha","126765","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1984","1984","100 g/ha","122143","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1985","1985","100 g/ha","130580","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1986","1986","100 g/ha","128462","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1987","1987","100 g/ha","124426","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1988","1988","100 g/ha","129688","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1989","1989","100 g/ha","155167","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1990","1990","100 g/ha","145925","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1991","1991","100 g/ha","163920","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1992","1992","100 g/ha","167531","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1993","1993","100 g/ha","165676","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1994","1994","100 g/ha","150149","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1995","1995","100 g/ha","170165","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1996","1996","100 g/ha","167318","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1997","1997","100 g/ha","177645","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1998","1998","100 g/ha","174646","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","1999","1999","100 g/ha","181796","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2000","2000","100 g/ha","177610","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2001","2001","100 g/ha","172951","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2002","2002","100 g/ha","197343","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2003","2003","100 g/ha","198572","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2004","2004","100 g/ha","199702","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2005","2005","100 g/ha","209976","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2006","2006","100 g/ha","207011","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2007","2007","100 g/ha","196527","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2008","2008","100 g/ha","190976","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2009","2009","100 g/ha","191833","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2010","2010","100 g/ha","186659","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2011","2011","100 g/ha","189936","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2012","2012","100 g/ha","195050","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2013","2013","100 g/ha","194943","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2014","2014","100 g/ha","202277","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2015","2015","100 g/ha","201278","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2016","2016","100 g/ha","214994","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2017","2017","100 g/ha","212145","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2018","2018","100 g/ha","208762","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2019","2019","100 g/ha","208268","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2020","2020","100 g/ha","181218","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2021","2021","100 g/ha","199163","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2022","2022","100 g/ha","191976","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1961","1961","100 g/ha","373600","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1962","1962","100 g/ha","354333","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1963","1963","100 g/ha","392357","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1964","1964","100 g/ha","434538","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1965","1965","100 g/ha","424786","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1966","1966","100 g/ha","428571","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1967","1967","100 g/ha","428214","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1968","1968","100 g/ha","382933","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1969","1969","100 g/ha","409500","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1970","1970","100 g/ha","80160","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1971","1971","100 g/ha","79551","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1972","1972","100 g/ha","78545","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1973","1973","100 g/ha","78434","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1974","1974","100 g/ha","83518","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1975","1975","100 g/ha","84415","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1976","1976","100 g/ha","77773","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1977","1977","100 g/ha","83855","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1978","1978","100 g/ha","86054","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1979","1979","100 g/ha","83635","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1980","1980","100 g/ha","91623","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1981","1981","100 g/ha","88295","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1982","1982","100 g/ha","96593","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1983","1983","100 g/ha","92000","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1984","1984","100 g/ha","105714","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1985","1985","100 g/ha","111098","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1986","1986","100 g/ha","110000","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1987","1987","100 g/ha","119518","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1988","1988","100 g/ha","127385","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1989","1989","100 g/ha","131732","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1990","1990","100 g/ha","139984","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1991","1991","100 g/ha","142391","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1992","1992","100 g/ha","136516","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1993","1993","100 g/ha","142458","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1994","1994","100 g/ha","145057","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1995","1995","100 g/ha","148689","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1996","1996","100 g/ha","157065","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1997","1997","100 g/ha","160715","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1998","1998","100 g/ha","150940","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","1999","1999","100 g/ha","141186","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2000","2000","100 g/ha","150608","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2001","2001","100 g/ha","141803","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2002","2002","100 g/ha","136801","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2003","2003","100 g/ha","128517","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2004","2004","100 g/ha","148778","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2005","2005","100 g/ha","149169","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2006","2006","100 g/ha","150609","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2007","2007","100 g/ha","143495","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2008","2008","100 g/ha","144680","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2009","2009","100 g/ha","156916","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2010","2010","100 g/ha","163566","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2011","2011","100 g/ha","169294","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2012","2012","100 g/ha","170782","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2013","2013","100 g/ha","173102","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2014","2014","100 g/ha","180316","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2015","2015","100 g/ha","173304","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2016","2016","100 g/ha","179428","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2017","2017","100 g/ha","171775","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2018","2018","100 g/ha","162149","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2019","2019","100 g/ha","180030","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2020","2020","100 g/ha","185311","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2021","2021","100 g/ha","188159","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2022","2022","100 g/ha","195249","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1961","1961","100 g/ha","58582","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1962","1962","100 g/ha","58833","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1963","1963","100 g/ha","63236","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1964","1964","100 g/ha","63891","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1965","1965","100 g/ha","64092","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1966","1966","100 g/ha","67869","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1967","1967","100 g/ha","65166","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1968","1968","100 g/ha","64687","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1969","1969","100 g/ha","66162","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1970","1970","100 g/ha","60877","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1971","1971","100 g/ha","58717","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1972","1972","100 g/ha","53013","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1973","1973","100 g/ha","54373","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1974","1974","100 g/ha","59064","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1975","1975","100 g/ha","52239","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1976","1976","100 g/ha","46292","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1977","1977","100 g/ha","56102","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1978","1978","100 g/ha","56602","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1979","1979","100 g/ha","64451","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1980","1980","100 g/ha","59353","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1981","1981","100 g/ha","66258","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1982","1982","100 g/ha","69202","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1983","1983","100 g/ha","61387","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1984","1984","100 g/ha","65445","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1985","1985","100 g/ha","69162","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1986","1986","100 g/ha","68950","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1987","1987","100 g/ha","72688","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1988","1988","100 g/ha","71084","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1989","1989","100 g/ha","63242","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1990","1990","100 g/ha","52864","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1991","1991","100 g/ha","72234","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1992","1992","100 g/ha","71544","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1993","1993","100 g/ha","74295","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1994","1994","100 g/ha","92171","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1995","1995","100 g/ha","95434","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1996","1996","100 g/ha","93530","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1997","1997","100 g/ha","99401","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1998","1998","100 g/ha","98298","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","1999","1999","100 g/ha","104755","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2000","2000","100 g/ha","105549","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2001","2001","100 g/ha","110853","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2002","2002","100 g/ha","112839","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2003","2003","100 g/ha","105275","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2004","2004","100 g/ha","115158","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2005","2005","100 g/ha","117362","A","Official figure",""
